BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207
2003,26257,4.4,7094,8715,4.9,0.8,1.8,0,0.8,27.3
8660,155345,1.1,25311,27370,23.1,0.6,2.7,0,1.2,27.5
250,3396,-16.6,899,1186,13.2,0,0,0,0,21.6
6141,118348,2.8,17533,21534,7.1,0.6,2,0,2.3,25.6
1777,29965,2.4,6023,7092,23.5,0.4,3.2,0,1.9,30.4
449,5968,-1.9,1104,1681,17.7,0,0,0,0,31.1
490,6578,0.9,1714,1921,36.5,0,0,0,0,30.7
4548,68940,1.9,14944,16798,8.7,0,1.3,0,1.4,29.2
90,613,-32.3,239,273,0,0,0,0,0,0
558,7105,-0.1,1067,1804,0,0,0,0,0,0
63,678,-4.4,166,253,0,10.7,0,0,0,18.2
176,1166,-12.7,478,803,0,0,0,0,0,0
869,13353,1.3,1996,2269,0,0,0,0,0,26.2
1267,18422,3.5,2759,3130,0,0,0,0,0,19
225,1799,0.5,475,559,0,0,0,0,0,29.9
11,172,9.6,42,91,0,0,0,0,0,0
312,2259,8,887,949,0,0,0,0,4.6,18
56,269,2.3,136,173,0,0,0,0,0,0
272,2357,-2.6,671,0,0,0,0,0,0,0
114,621,7.8,285,345,0,0,0,0,0,0
301,3383,-8,796,811,0,0,0,0,0,0
1115,14275,1.4,2116,2952,0,0,0,0,0,24.9
34,175,3.6,168,0,0,0,0,0,0,0
274,1314,-4.2,888,1225,0,0,0,0,0,0
733,11383,1.1,1362,1854,0,0,0,0,0,20.6
175,1494,-4.1,493,600,0,0,0,0,0,14.8
138,1768,-10.7,379,598,0,0,0,0,0,0
84,582,-8.1,256,489,0,0,0,0,0,0
104,845,-4.2,254,356,0,0,0,0,0,0
129,872,3.2,379,0,0,0,0,0,0,0
205,2491,-1.3,578,824,0,0,0,0,0,0
72,428,-2.9,201,0,0,0,0,0,0,0
279,3044,-3,667,687,0,0,0,0,0,14.4
187,1113,-3.8,462,690,0,0,0,0,0,0
79,610,-8.3,197,347,0,0,0,0,0,0
176,1093,5.2,434,319,0,0,0,0,0,30.1
125,1027,-6.3,306,416,0,0,0,0,0,0
68,307,10,305,268,0,0,0,0,0,23.5
42,373,-7.2,186,318,0,0,0,0,0,0
654,6408,-0.9,1510,1919,0,0,0,0,0,22.7
243,2157,1.1,568,935,0,0,0,0,0,0
45,497,-3.9,112,117,0,0,0,0,0,0
51,249,-0.4,179,460,0,0,0,0,0,24.6
81,0,0,148,166,0,0,0,0,0,0
52,274,-2.8,123,0,0,0,0,0,0,0
166,1345,1.1,495,560,0,0,0,0,0,0
363,3723,3.1,1002,1086,0,0,0,0,0,0
1008,9211,0.1,2366,2633,0,1.6,0,0,0,20.3
1294,13719,3.7,4227,4347,0,0,0,0,0,24.1
78,670,2.1,247,579,0,0,0,0,0,0
150,1186,12.4,339,599,0,0,0,0,0,0
181,907,-3.4,462,581,0,0,0,0,0,0
77,359,3.2,208,362,0,0,0,0,0,13.3
703,5090,0.2,2169,2283,0,0,0,0,0,0
23,0,0,98,0,0,0,0,0,0,0
75,495,-4.1,201,291,0,0,0,0,0,0
5516,113513,2.5,12586,17191,0,0.7,0.9,0,1,22.1
160,1716,2.8,437,524,0,0,0,0,0,27.3
66,1845,1.2,326,349,0,48.7,0,0,0,0
3654,46130,2.1,7812,9645,0,3.3,0.3,0,1,23.1
128,735,1.7,258,479,0,0,0,0,0,17.7
108,769,-5.8,259,0,0,0,0,0,0,0
230,2182,1.2,582,713,0,0,0,0,0,0
54,452,-0.2,185,332,0,0,0,0,0,0
188,1290,0.2,501,666,0,0,0,0,0,0
110,1065,-1.4,315,301,0,0,0,0,0,0
67,329,-4.4,166,283,0,0,0,0,0,0
55,1192,-29,201,382,0,55,0,0,0,25.7
211,1565,-7.1,550,771,0,5.4,0,0,0,21.4
261,1607,2.2,759,725,0,0,0,0,0,0
497,8302,-0.5,1301,1142,0,0,0,0,0,18.1
215,2017,8.9,478,915,0,0,0,0,0,15.2
730,10970,1.2,1562,1962,0,0,0,0,0,25.9
43,268,24.7,54,37,0,0,0,0,0,0
1526,39455,-1.9,4421,5940,0,0,1.2,0,0.6,20.9
765,11876,-1.2,2856,3958,0,0,0,0,2.7,20.6
308,3253,2.4,1039,1519,0,0,0,0,0,0
98,474,-5.8,793,1082,0,0,0,0,0,23.4
2263,38321,0.5,8431,10063,0,0.3,0.9,0,0,25.7
1881,37734,0.5,6689,8469,0,0,1.3,0,1.9,22.6
577,7598,3.6,2393,3224,0,0,0,0,0.8,16.2
172,1474,2.1,944,1264,0,0,0,0,0,0
437,6526,3.9,1573,2521,0,0,0,0,0,24.5
686,8547,-2.6,3246,3938,0,0,0,0,0,16.2
538,5638,-0.8,3234,3820,1.1,1.9,0,0,0,32.1
238,3072,0.8,1016,1253,0,0,0,0,0,0
416,7026,3,1938,2503,0,0,0,0,0,0
100,1148,-5.9,699,0,0,0,0,0,0,0
484,6036,1.8,2185,2791,0,0,0,0,0,0
1210,20471,6,3452,5398,1.8,0,1.9,0,0,0
213,1709,-11.8,932,1472,0,0,0,0,0,18.5
1084,14490,1.5,4398,5512,0,0,0,0,0,23.4
18333,396610,3.5,60225,64653,11.1,0.6,3.4,0.1,2.9,26.8
208,2984,-1.1,839,980,0,0,0,0,0,0
292,4137,-13.1,1283,1726,0,0,0,0,0,24.2
897,12790,5.6,3590,5198,2.4,0,0,0,0.6,20.6
792,12300,-4.8,2385,3139,0,0,0,0,0,24.4
588,6926,6.4,3202,3779,15.3,0,0,0,0,23
239,3474,0.2,1464,2235,0,0,0,0,0,20.3
663,10475,7,2565,2967,0,0,0,0,0,26.9
917,10941,-4.5,2809,3423,0,0,0,0,1.4,24.4
543,7280,-3.3,1742,2649,2.6,0,0,0,0,0
220,2403,14.6,1470,1697,0,0,0,0,0,0
1096,21597,3.3,4027,5936,0,0,0.7,0,0.4,23.4
165,1520,3.4,1193,1211,0,0,0,0,0,32.3
1291,25882,1.3,3564,5080,0,0,0,0,1.1,21
8712,178107,-0.8,23640,31733,9.3,0.3,2.8,0,1.4,24.6
47,383,-6.6,438,305,0,0,0,0,0,0
367,5316,5,1465,1408,0,0,0,0,0,26.8
500,6873,6,1780,2399,0,0,0,0,0,26.8
590,9342,3,2956,3486,0,0,0,0,0,24.5
307,4764,-3.2,1095,1268,0,0,0,0,0,22.9
482,6238,-4.4,1806,2451,3.3,0,0,0,0,23.2
700,8602,-1.3,2177,2520,0,0,0,0,0,0
243,2134,-0.5,1669,1889,0,0,0,0,0,25.5
109,1067,-1.6,510,810,0,0,0,0,0,17.8
337,4170,8.1,1126,1642,0,0,0,0,0,0
90,972,8,794,1136,0,0,0,0,0,22.4
651,10691,5.5,3051,4060,0,0,0,0,0,19.9
243,2863,2.7,1060,1364,0,0,0,0,0,16.2
10971,205667,-0.1,33182,40476,4.9,0.6,1.9,0,1.7,25.6
74,637,4.8,351,189,0,0,0,0,0,13.2
307,4708,3.8,1305,1446,6.2,0,0,0,0,28.9
702,8374,1,2823,3277,0,0,0,0,0,22.2
194,1861,5.7,893,1141,0,0,0,0,0,0
568,7372,9.8,2329,2511,0,0,0,0,0,0
907,12520,-0.4,3319,4243,0,0,0,0,0,23.5
327,3294,2.3,1664,0,0,0,0,0,0,0
2537,50444,0.2,6474,8412,14.1,0,1.9,0,0,27.2
414,5303,0.9,1654,1974,0,0,0,0,0,28.1
477,6872,2.6,1895,2441,0,0,0,0,0,25
1665,24671,5.4,5629,6043,6,0,1.9,0,0,22.8
884,13929,-0.3,2951,3847,1.8,0,0,0,0,20.5
396,4557,3.3,1656,1855,0,0,0,0,0,34.7
110,1441,5.8,689,1016,0,0,0,0,0,0
702,10694,1.5,2641,3313,0,0,0,0,0,0
2662,40738,-4.2,9026,9906,8,0.5,3.7,0,0,29.5
64,0,0,447,685,0,0,0,0,0,23.8
159,1649,8,1173,1127,0,0,0,0,0,39.1
642,9456,-6.4,1879,3133,0,0,0,0,0,20.2
286,3534,-2.2,1755,2174,0,0,0,0,0,22.9
118,1525,7.5,570,669,0,0,0,0,0,0
82,602,-5.2,471,524,0,0,0,0,0,41
210,1456,4.2,1045,1579,0,0,0,0,0,25.5
1734,27314,-0.6,5733,7332,0,0,0,0,1.6,28.7
495,8052,-1.1,1646,2196,0,0,0,0,0,0
717,8315,-2.2,3085,3683,0,0,0,0,0,29.2
1060,16984,0.7,4804,5745,1.9,0,0,0,2.3,26.3
4670,96226,11.6,18296,20939,6.1,0,2.6,0,2.7,25.3
317,3462,5.1,1339,1582,0,0,0,0,0,27.5
179,1850,0.8,990,1322,0,0,0,0,0,0
2546,34813,5,7588,11287,0,0,2.6,0,0,21.8
19417,427802,1.4,77761,76350,30.9,0.3,3.4,0.1,1.7,30.8
264,3690,0.9,1303,1641,0,0,0,0,0,0
147,1354,-3.9,796,1193,0,0,0,0,0,0
3298,65497,-0.2,9395,12859,0,0.3,0,0,0.8,23
2935,39769,5.3,13529,15402,3.2,0,0,0,1.2,24.2
694,8470,2.6,3876,3817,9.4,0,0,0,0,26.9
119,1056,1,574,899,0,0,0,0,0,29.3
248,4053,0.6,777,1233,0,0,0,0,0,0
191,1747,1.2,1234,1489,0,0,0,0,0,20.1
40,494,3.3,366,528,0,0,0,0,0,23.7
712,9911,3.5,2862,3886,1.1,0,0,0,0,21.8
2783,50828,-0.4,7661,10153,2,0,0,0,1,21.7
199,2440,-0.1,968,1169,0,0,0,0,0,23.8
576,7248,5.6,1672,2080,0,0,2,0,0,26.5
366,5128,-0.3,1923,2516,0,0,0,0,1.9,27.1
6227,100666,4.5,22194,25339,2.2,0,1.4,0,1.4,22.5
2399,33048,1.5,9973,12204,3.7,0.5,0,0,1.1,21
916,11848,-1.8,2875,3358,0,0,2.6,0,0,0
408,5388,2.6,1149,1214,0,0,0,0,14.7,29.3
1869,30445,1.1,5041,6240,0,0,0,0,0,23.8
507,4091,5.8,2471,2745,0,0,0,0,0,0
197,1642,7.3,868,1012,0,0,0,0,0,0
34,223,-4.3,157,180,0,0,0,0,0,0
713,10392,15.4,3149,3733,0,1.3,0,0,36.3,0
604,8114,-3.2,2573,2683,0,0,0,0,0,24
145,1530,4.3,357,591,0,0,0,0,0,0
365,2942,4.6,2132,2093,0,0,0,0,0,0
1135,12107,2.3,5561,5912,0,0,0,0,13.2,23.6
112,909,-5.9,250,0,0,0,0,0,0,0
474,5505,3.4,1524,1972,2.1,0,0,0,0,0
4876,85507,2.8,15232,16333,9.1,1,0,0,8.7,0
33910,676165,2.6,120595,132839,3.8,0,3.5,0,37.3,28.4
260,1793,3.9,1239,1604,0,0,0,0,0,0
6,0,0,57,0,0,0,0,0,0,0
298,2525,-1,1401,1746,0,0,0,0,0,0
2192,31596,1.8,4969,6735,10.9,0,0,0,0,27.1
5122,80192,5.6,22189,23071,9.2,0,5.7,0,14.4,28.2
3991,57295,4,11844,13887,5.8,0.9,0,0,9.7,0
270,2436,-9.8,939,1354,0,0,0,0,0,25.2
39,129,-4.4,137,198,0,0,0,0,0,0
131,1571,-1.5,534,525,0,0,0,0,0,0
925,12964,0.1,2464,3313,0,0,0,0,0,22.3
328,3199,12.1,1317,1320,0,0,0,0,0,29.6
1107,10414,4.8,4662,5725,0,0,0,0,0,22.6
549,6080,5.8,2489,3111,0,0,0,0,18.7,21.9
430,8029,3.2,1420,1710,0,0,0,0,0,26
207,1414,4.7,1166,1606,0,0,0,0,0,0
6306,99190,-3.4,29992,30137,1.1,0,1.7,0,61.9,28.5
215,2201,-12.9,784,1093,0,0,0,0,9.3,0
116,679,0.1,406,357,0,0,0,0,0,24.6
502,5225,-4.8,1741,2168,0,0,0,0,0,26.8
177,1088,3.8,431,534,0,0,0,0,8.1,0
544,10370,7.1,2499,2899,0,0,0,0,0,24.4
777,11106,-0.7,3077,3609,0,0,0,0,0,21.7
160,1512,1.7,339,442,0,0,0,0,0,0
124,862,-5.2,773,535,0,0,0,0,0,0
52,297,-0.3,176,0,0,0,0,0,0,0
66,241,-23.2,293,0,0,0,0,0,0,0
218,1444,-7.7,755,1174,0,0,0,0,0,26.3
19906,336461,7.1,75827,78539,4.6,0.9,10,0,7.2,28
60,487,-0.8,200,0,0,0,0,0,0,0
551,6014,-5.6,1824,1831,0,0,0,0,0,29
3093,40920,5.8,11588,12349,0,0,0,0,10.3,25.8
263,2417,1.6,974,0,0,0,0,0,0,0
46,734,4.9,218,137,0,0,0,0,0,0
890,13373,3.3,3333,4564,0,0,0,0,4.9,0
708,9983,4.1,2640,3067,4.8,0,3.5,0,6.2,25.7
27,154,-1.3,132,99,0,0,0,0,0,0
92,1186,11.6,288,407,0,0,0,0,0,39.6
126,1337,17.8,320,0,0,0,0,0,0,0
98,640,-2,362,455,0,0,0,0,0,31
52,570,3.1,187,241,0,0,0,0,0,0
208,1653,-0.2,498,675,0,0,0,0,0,0
62501,1322022,2.4,210881,228604,13.6,0.8,6.9,0,15.3,28.1
277,2818,4.3,678,887,0,0,0,0,0,0
399,5131,-6.8,1166,1740,0,0,0,0,0,22.1
60,528,5.2,355,384,0,0,0,0,0,0
12517,182916,1.7,59107,58767,5.3,0.6,6.2,0,8.6,30.1
441,5159,1.2,1520,1509,0,0,0,0,0,26.5
42,250,1.2,170,0,0,0,0,0,0,0
234,5806,26.1,737,1017,0,0,0,0,0,0
85,492,2.9,236,0,0,0,0,0,0,0
163,2533,14.2,753,1015,0,0,0,0,60.6,21.8
472,5395,9.5,1396,1747,0,0,0,0,0,23.4
3582,62316,8.4,10328,11745,2,1.6,1.6,0,30.5,26.3
37,182,13,187,435,0,0,0,0,0,0
2614,36269,5.2,12541,14160,0,0,0,0,10.3,26.6
13814,221264,0.6,53783,63143,2.2,1.1,2,0,61.4,27.1
915,11608,-1,2823,3925,0,0,0,0,0,0
223,1771,7.9,907,1121,0,0,0,0,0,0
454,4708,-0.8,2251,2254,0,0,0,0,0,0
734,6827,-0.1,2365,3232,0,0,0,0,0,19.6
70,555,8,222,379,0,0,0,0,0,0
157,1017,4.1,355,619,0,0,0,0,0,13.9
27,156,4,114,154,0,0,0,0,0,0
10791,138739,7.6,57132,50412,16.5,0,16.5,0,15.9,32
168,5741,2,774,977,0,0,0,0,0,0
349,3926,1.9,1202,1590,0,0,0,0,0,0
314,5060,2.9,984,1214,0,0,0,0,53.8,31.7
391,3803,7.6,1600,1564,0,0,0,0,0,18.3
5378,81745,3,21630,22869,7.6,0,5.9,0,10.3,30
124,1372,6.1,342,0,0,0,0,0,0,0
915,8418,4.5,3320,4379,0,0,0,0,0,28.7
23,236,28.3,125,0,0,0,0,0,0,0
115,831,-14.9,558,548,0,0,0,0,0,29.2
410,4849,0.4,1222,1554,0,0,0,0,0,27.1
625,7124,-0.6,1308,1689,0,0,0,0,0,0
2513,39572,2.5,8927,12376,1.7,1.6,1.4,0,0,28.1
4097,67669,1.1,8933,13320,8.8,0.7,0,0,3.9,25.3
405,6010,-1.9,1892,1896,0,0,0,0,0,0
1880,27160,3.3,8867,9803,0,0,0,0,21.6,29.5
716,9615,-13.4,1978,2497,0,0,0,0,26.5,14.3
74,522,9.7,192,119,0,0,0,0,0,0
209,1936,-7.4,726,1074,0,0,0,0,0,0
154,1515,25.5,505,0,0,0,0,0,0,0
84,718,-3,260,228,0,0,0,0,0,0
806,8945,-1.9,3523,3909,0,0,0,0,0,0
95376,1971437,4.7,367449,370841,12.7,0.9,9.9,0.1,23,29.2
1322,20657,-2.4,4348,6190,8.7,0,1.2,0,0,27.1
119,1209,6.4,336,0,0,0,0,0,0,0
146,1124,1.4,437,478,0,0,0,0,0,0
3545,44874,3.9,13750,14240,1.8,1.1,0.9,0,18.1,26.2
172,1710,2.7,380,480,0,0,0,0,0,0
1274,12921,1.6,6009,6660,0,0,0,0,0,0
11678,178553,1.9,66167,65497,0,1.1,1.8,0,68.8,30.6
626,7148,7,2250,2855,0,0,0,0,7.1,26.3
517,7038,3.7,1297,1930,0,0,0,0,0,22
1211,12439,1.7,4968,5655,0,0,0,0,0,29.7
751,10113,-0.4,2639,3182,0,0,0,0,0,20.9
354,3538,-2,1329,1597,0,0,0,0,0,23.5
697,9370,3.1,1600,2148,0,0,0,0,9,25.2
33,250,-1.2,238,0,0,0,0,0,0,0
1366,21394,0.4,6037,6300,2.8,0,0,0,0,30.3
483,6409,-3.2,1107,1524,0,0,0,0,0,0
58,616,43.6,199,0,0,0,0,0,0,0
227,2284,-11.6,754,1370,0,0,0,0,0,0
298,4557,9.4,1005,1310,0,0,0,0,0,0
623,9194,5.7,2448,3387,11.4,0,0,0,3.2,29.4
56,382,2.7,249,0,0,0,0,0,0,0
5623,100836,-2.9,14983,17642,19.8,0.4,6.7,0,6.6,28.8
95,1369,-1.2,392,0,0,0,0,0,0,0
940,16131,-3,2901,3523,0,0,0,0,0,23
2631,35000,1.2,11416,13199,3,0.6,0,0,6.9,23.4
279,2571,0.5,1195,1607,0,0,0,0,0,17.6
303,3634,17.9,970,1150,0,0,0,0,0,0
1703,21734,3.4,9203,10231,0,0.9,0,0,0,27.2
1112,10932,3.9,4656,5224,1.1,0,0,0,7.8,28
13,107,1.9,16,0,0,0,0,0,0,0
17,0,0,64,91,0,0,0,0,0,0
1383,15135,0.8,5077,6312,0,0,0,0,8.9,23.2
134,905,8.3,590,539,0,0,0,0,0,26.9
0,0,0,0,0,0,0,0,0,0,0
38,367,6.4,184,217,0,0,0,0,0,18.9
567,7685,7,1517,2053,0,0,0,0,45,0
98,707,-4.3,249,368,0,0,0,0,0,0
1187,15563,-6.7,3748,5469,0,0,0,0,0,31.5
245,2536,-1.8,716,1038,0,0,0,0,0,15.9
386,3613,1.9,1376,1639,0,0,0,0,0,29
125,1856,6.7,592,424,0,0,0,0,34.7,30.2
486,5370,-0.7,1705,1762,0,0,0,0,0,27.7
421,5426,15.4,1296,1826,0,0,0,0,0,14
362,4251,-0.2,1444,1647,0,0,0,0,0,0
1031,12382,4.5,4662,5296,0,0,0,0,9,0
407,5460,4.1,1326,1648,0,0,0,0,0,39.5
95,872,-2.8,318,318,0,0,0,0,0,0
283,3996,0,1025,1191,0,0,0,0,0,0
434,3529,7.1,2037,2875,0,0,0,0,0,0
2,0,0,12,0,0,0,0,0,0,0
6918,107329,1.6,19619,23670,2.1,0.7,2,0,12.8,23.1
85,632,-1.6,352,0,0,0,0,0,0,0
224,2826,17,960,0,0,0,0,0,0,0
154,1357,7.1,715,824,0,0,0,0,0,0
99,1104,9.9,383,0,0,0,0,0,0,0
134,828,0.2,566,827,0,0,0,0,0,0
730,7902,-6.4,2561,2943,0,0,0,0,0,23
771,11360,-0.3,4427,4417,0,0,0,0,78,0
217,2489,-1.1,713,1150,0,0,0,0,0,0
5022,96751,3.1,13846,16888,5.1,0.7,1.6,0,8.9,28.4
36,424,35.5,111,87,0,0,0,0,0,0
687,6548,6.9,3142,3877,0,0,0,0,28.6,0
39,0,0,263,0,0,0,0,0,0,0
4977,79755,8.5,14947,16151,2.5,0,3.1,0,16,24
398,4168,-0.6,1568,1834,0,0,0,0,0,26.9
109,876,3.5,426,661,0,0,0,0,0,0
143,1601,5.7,458,0,0,0,0,0,0,0
420,4722,4.3,1886,2204,0,0,0,0,0,31.5
9945,136265,6.3,41229,40269,0,0,2.1,0,9.7,25.9
460,8332,0.7,1013,1437,0,0,0,0,26,0
235,4183,-3.8,797,1102,7.4,3.6,0,0,0,36.9
27,130,0,124,257,0,0,0,0,0,0
1301,17763,2.9,3830,4826,8.1,0,0,0,3.4,19.1
940,13346,4.8,3141,3311,3.1,0,0.8,0,0,32.2
130,1115,-2,626,842,0,0,0,0,0,0
339,4277,1,985,940,0,0,0,0,0,0
7868,133037,0.6,22777,29355,2.4,0.8,1.9,0,35,25.3
374,4176,0.7,785,1073,0,0,0,0,0,0
38,505,-6.3,169,114,0,0,0,0,0,0
1361,19530,1.8,4665,6682,6.1,0,0,0,0,26.8
627,6702,3.3,2076,2948,0,0,0,0,0,0
487,7664,-12,1537,1651,0,0,0,0,0,26.8
2379,26889,3.4,11363,12395,0,0,0,0,4.5,24
207,3383,11.2,480,718,0,0,0,0,0,0
337,4625,3,898,1211,0,0,0,0,0,15
712,8333,-1.6,3507,4518,0,0,0,0,0,28.3
3630,60849,1.3,7985,10506,0,1.8,0,0,17,28
130,1000,8.1,746,0,0,0,0,0,0,0
158,1310,4.5,816,0,0,0,0,0,0,0
2397,32194,-0.7,9873,11877,0,0.3,0,0,5.6,26.7
115,1313,18.3,346,0,0,0,0,0,0,0
78,541,-1.1,440,0,0,0,0,0,0,0
169,1375,-6.1,862,1116,0,0,0,0,0,0
214,2337,1.4,564,529,0,0,0,0,44.8,18
150,1744,5.3,498,802,0,0,0,0,0,0
14,0,0,76,0,0,0,0,0,0,0
278,2740,8.7,1209,1000,0,0,0,0,0,29.7
1885,20809,0.6,8134,8194,3.8,0,0,0,5.9,29.8
231,2355,2.6,821,1245,0,0,0,0,0,0
834,12017,1,3057,3256,0,0,0,0,0,0
171,1310,-7.8,711,599,0,0,0,0,0,0
129,1165,0.3,516,494,0,0,0,0,0,0
196,1014,1.6,1744,1894,0,0,0,0,0,0
1044,15936,5,4259,5226,0,0,0,0,27.2,27.6
147,804,-1.7,591,0,0,0,0,0,0,0
54,508,12.1,273,0,0,0,0,0,0,0
434,5743,6,1105,1408,0,3.6,0,0,12.7,18.4
129,1445,11.1,469,584,0,0,0,0,0,0
523,7005,-2.6,1669,1960,0,0,0,0,0,25.6
61,449,11.1,229,138,0,0,0,0,0,0
5668,89369,3.7,17017,21265,7.2,0,0,0,6.9,22.2
195,3482,5.9,707,810,0,0,0,0,0,18
557,9955,0.8,6579,6656,0,0,1.9,0,73.2,26.1
255,2276,-4,850,0,0,0,0,0,0,0
46,406,17,186,186,0,0,0,0,0,0
48,426,13.6,152,205,0,0,0,0,0,0
139,1268,-4.4,402,0,0,0,0,0,0,0
148,1043,0.1,465,582,0,0,0,0,10.7,29.6
38782,729252,3.5,151025,158104,10.3,0.7,6.1,0,11.8,30
3379,53910,0.6,9461,12030,0,0,0,0,0,22.1
16,74,-17.8,84,0,0,0,0,0,0,0
235,2423,-0.3,606,703,0,0,0,0,0,20.7
49,270,12,204,0,0,0,0,0,0,0
634,13703,-3.4,1636,2249,0,0,0,0,0,0
2738,39341,6.2,7901,10356,0,1.2,0,0,0,24.3
31086,514749,4.9,101952,103385,3.9,0.9,5,0,13.2,28.2
182,1766,6.3,893,845,0,0,0,0,0,0
258,2384,17,1092,1339,0,0,0,0,0,0
464,4409,-4,2725,3201,0,0,0,0,0,0
86,1127,9.8,283,157,0,0,0,0,0,0
622,6964,1.3,2554,2692,0,0,0,0,47.8,0
765,10352,0.4,2735,3687,0,0,0,0,61.5,0
836,7950,-0.7,4076,4434,0,0,0,0,0,24.8
2373,34376,9,5993,8164,0,0,3.5,0,22.1,23.2
946,11331,0.9,3745,4125,0,0,0,0,7.5,29
699,10266,4.6,3205,3430,5.6,0,0,0,0,22.8
299,3748,8.6,681,980,0,0,0,0,0,0
882,12488,0.2,2870,3393,0,0,0,0,4.2,29.9
5091,71445,2,22688,21217,0,0.9,2.1,0,69.4,25.8
982,11541,-2.3,3039,3574,0,0,0,0,0,30.1
200,1764,-30.3,508,626,0,0,0,0,0,0
3150,45010,-2.3,7730,10873,0,0,3.1,0,6.7,26.1
297,3632,-2.5,707,933,0,0,3.2,0,0,0
191,2331,-11.4,1327,1439,0,0,0,0,56.8,30
8908,137138,7.5,34913,33853,4,0,5.9,0,10.8,30.5
601,5631,7.2,3248,3222,0,0,0,0,22.6,0
170,1540,9.5,503,634,0,0,0,0,0,0
1269,18868,3.1,4858,6538,0,0,2.4,0,5.1,23.4
800,8057,-0.6,3430,4616,0,2.9,0,0,0,25.3
184,2548,3.2,464,0,0,0,0,0,0,0
589,5955,4.7,1999,2370,0,1.6,0,0,0,17
163,2218,-13.6,1405,1177,0,0,0,0,65.7,26.9
109,1880,2.2,909,1099,0,0,0,0,75.3,34.8
159,1595,6.6,470,710,0,0,0,0,0,0
982,16393,5.9,2975,3818,0,0,1.4,0,1.4,20.7
3041,38782,0.7,7934,10332,0,0,1,0,2.6,22.2
513,6338,-3.2,1047,1549,0,0,0,0,0,0
23,74,0,77,0,0,0,0,0,0,0
6499,75584,0.2,21103,25119,0.4,0.2,1.4,0.4,2.7,25.4
739,7164,2.7,1416,1930,0,2.1,0,0,0,0
187,2605,-1.7,582,552,0,0,0,0,0,0
153,1182,0,467,566,0,0,0,0,0,0
445,3520,-1.3,1022,1261,0,0,2.9,0,0,24.4
1204,11013,3.3,3271,3913,0,0,0,0,0,20.5
188,2084,7.4,712,748,0,0,0,0,0,16.7
249,2128,2.7,669,710,0,0,0,0,0,15.4
241,2813,1.6,770,870,0,0,0,0,0,0
235,1452,2.5,910,1191,0,0,0,0,0,0
24,73,5.8,109,0,0,0,0,0,0,0
81,385,6.6,240,0,0,0,0,0,0,0
29886,524284,2.5,76464,97576,0.6,0.7,2.9,0.3,4.7,25.6
258,2588,-3.1,748,779,0,9.4,0,0,0,31.6
398,4537,12.6,1685,2595,0,0,0,0,0,0
515,5948,3.5,1369,1643,0,0,0,0,0,23.6
2144,26100,4,5615,6422,0,0,0,0,2.6,25.3
758,11037,3.7,2661,2778,0,0,0,0,0,38.3
1166,11090,-0.6,1776,2753,0,0.9,0,0,2.1,27.6
11374,170323,4.1,40259,45490,0.5,0,1.1,0.4,3.5,24.2
807,5345,6.4,2522,3116,0,0,0,0,5.1,19.1
4195,40096,6,12017,14277,0,0,0.8,0,2.5,21.3
81,632,-3.1,287,0,0,0,0,0,0,0
5007,75494,5.5,12661,17724,0.9,0,0,0,4.8,26.7
760,8779,-0.6,2306,2944,6,0,0,0,0,23.1
2569,37158,0.6,8591,9876,5.8,0,3.1,0,1.7,28.3
4640,83411,0.1,13472,15161,14,0.8,7.6,0,6.8,32.6
243,2471,1.6,641,846,0,0,0,0,0,41.4
258,1804,-2.7,824,1232,0,0,0,0,0,0
588,6347,-1.6,1522,2673,5.3,0,0,0,0,19.4
285,2268,-0.8,820,1111,0,0,0,0,0,29.2
6219,132556,1.7,17539,19422,6,0.6,9.5,0,8,32
1409,19300,-1.1,4359,6318,0,0,0,0,0,22.8
128,1454,-18.8,332,399,0,0,0,0,0,0
1353,11923,0.4,4549,5647,0,0,0,0,0.7,23.3
78,1293,-5.8,321,603,0,0,0,0,0,0
725,9682,-0.3,2259,2815,0,0,0,0,0,28.6
621,11042,2.1,993,1304,0,0,0,0,0,26.7
260,2451,-8.3,666,1137,38.7,0,0,0,0,0
442,6464,-4.5,811,1383,0,2.7,0,0,0,0
252,1849,-3.8,707,921,20.8,0,0,0,0,0
112,1926,5.1,304,448,0,0,0,0,0,31.5
1157,13576,-2.6,2776,3701,0,0,0,0,0,29.1
374,3717,-15.2,1584,2142,21.7,0,0,0,0,27.2
412,4205,-4.2,1661,2432,0,0,0,0,0,0
141,1496,12.7,363,440,0,13.6,0,0,0,0
232,1731,-0.8,662,746,0,0,0,0,0,0
2013,31317,1.7,3768,4915,0,0,3.3,0,1.3,25.8
5328,86962,2.2,12540,16367,18.2,1,3.7,0,2,32.9
6919,102530,4.9,20411,24079,13.3,0.3,4.8,0,3.4,30.4
355,2981,2.1,1292,1276,0,0,0,0,0,31.3
660,9689,-1.7,890,1419,0,0,4.3,0,0,21.5
228,3880,-0.2,243,402,0,0,0,0,0,0
57,329,-0.6,293,280,0,0,0,0,0,0
990,11884,5.7,3337,3941,5.2,0,0,0,4.6,24.8
142,888,-2.3,526,654,0,0,0,0,0,16.8
1330,24043,-0.4,2251,2919,16.5,0,0,0,0,21.5
202,2213,-9.7,440,891,0,0,0,0,0,0
350,4699,11.2,1201,1316,0,0,0,0,0,0
