votes_dem_2016,votes_gop_2016,total_votes_2016,AGE135214,AGE295214,age65plus,SEX255214,White,Black,RHI325214,RHI425214,RHI525214,RHI625214,Hispanic,RHI825214,POP715213,POP645213,NonEnglish,Edu_highschool,Edu_batchelors,VET605213,Income,INC110213,Poverty,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,Density
539,1820,2417,4.2,19,20.8,50.1,0.977,0.007,0.3,0.2,0,1.2,0.013,96.5,92.4,1,2,79.5,10.4,480,19450,33547,22.5,40,494,3.3,366,528,0,0,0,0,0,23.7,0,0,9185,1692,0,0,273.42,20.3
3535,9535,13565,5.9,23.6,16.8,50.6,0.937,0.036,0.4,0.7,0.1,1.4,0.083,86.4,89.8,5.2,7.9,76.5,12.1,2709,19531,34641,21.5,712,9911,3.5,2862,3886,1.1,0,0,0,0,21.8,852303,0,373696,9363,28791,52,432.68,92.1
13003,34179,49411,5.2,19.8,16.9,51.1,0.921,0.043,0.4,1.4,0.1,1.8,0.033,89.4,83.8,3.2,4.3,86.5,29.3,11882,25355,42075,18.3,2783,50828,-0.4,7661,10153,2,0,0,0,1,21.7,1577657,1090845,1869147,16014,247065,654,326.47,376.7
717,5034,5842,4.4,18.5,18.3,44.9,0.921,0.061,0.4,0.2,0,1.1,0.018,90.5,88,1,2.1,75.7,7.9,1299,17706,33198,20.2,199,2440,-0.1,968,1169,0,0,0,0,0,23.8,109872,38046,66626,4020,8470,1,734.1,23.2
2770,9001,12127,5.2,19.4,17,51.1,0.888,0.082,0.3,1.2,0,1.4,0.023,86.9,79.3,1.6,2.9,83.8,20.1,2653,19547,35273,20.9,576,7248,5.6,1672,2080,0,0,2,0,0,26.5,0,0,265377,7986,0,33,580.36,60.3
1842,7657,9776,5.9,22,19.2,51.2,0.955,0.02,0.5,0.3,0.1,1.6,0.021,93.8,87.5,1,2.1,78.1,11,2279,18205,34474,19.9,366,5128,-0.3,1923,2516,0,0,0,0,1.9,27.1,552177,28869,195438,7828,16760,6,376.67,68.6
30992,68160,104700,5.8,28.1,11.6,51.2,0.9,0.045,0.3,3.7,0.1,1.4,0.047,85.6,87.3,5.9,7.5,94.6,52.8,9342,41292,89779,5.7,6227,100666,4.5,22194,25339,2.2,0,1.4,0,1.4,22.5,1106825,2755997,3306994,19834,383468,1902,582.6,314.4
14356,39304,56286,5.8,24.2,14.5,50.9,0.894,0.069,0.4,1.5,0.1,1.7,0.037,86.2,86,4.1,4.4,88.7,26,9480,27864,60390,10.2,2399,33048,1.5,9973,12204,3.7,0.5,0,0,1.1,21,0,967872,1164992,10935,147321,1549,570.83,199.7
3358,13165,16887,5.1,19.2,13.8,39,0.752,0.217,0.7,0.8,0.1,1.5,0.17,59.9,80.2,6.4,13.1,79,10.9,4592,18495,40653,20.3,916,11848,-1.8,2875,3358,0,0,2.6,0,0,0,0,365343,495496,8731,48576,2,1062.6,55
836,3925,4926,9.3,30.6,9.9,48.9,0.939,0.022,1.5,0.9,0,1.4,0.546,41.6,85.2,14.4,40.5,73.6,14.2,972,27429,57825,12.5,408,5388,2.6,1149,1214,0,0,0,0,14.7,29.3,0,0,98318,7480,14944,155,1500.71,9.9
7538,21666,29870,7,26.1,15,51.1,0.812,0.157,0.8,1.1,0.1,1.2,0.212,61.5,81.2,7.9,17.4,78.2,15,6425,20982,41354,19.3,1869,30445,1.1,5041,6240,0,0,0,0,0,23.8,1291427,0,1174060,14216,112556,76,797.78,108.8
2458,7730,10467,4.6,18.6,26.6,50.5,0.928,0.02,1.2,2.1,0.1,1.9,0.267,67.9,80.2,5.8,16.6,86,21.7,2853,26953,42476,19.6,507,4091,5.8,2471,2745,0,0,0,0,0,0,0,13511,241543,9929,48803,169,252.07,91.9
394,3785,4269,3.5,21.7,18.1,49.9,0.957,0.011,1.2,0.3,0.1,1.6,0.082,88.5,93.8,3.8,7.2,86.5,20,863,27800,56452,11.3,197,1642,7.3,868,1012,0,0,0,0,0,0,0,43433,39354,4425,1406,9,903.11,10
70,924,1017,6.1,23.4,21.4,50.7,0.957,0.017,1.2,0.2,0,1.3,0.084,87.8,90.4,3.9,8.5,88.8,24.7,187,26823,61635,11.1,34,223,-4.3,157,180,0,0,0,0,0,0,0,0,2361,1147,647,0,909.11,2.1
4635,8598,13605,7.3,27.9,13.9,50.3,0.956,0.014,1.2,0.6,0.1,1.2,0.626,35.1,87.9,6.5,40.1,73.6,14.1,3302,20193,47543,16.4,713,10392,15.4,3149,3733,0,1.3,0,0,36.3,0,0,69408,362861,8324,32151,69,1219.54,36.8
2319,9637,12255,6.2,24.2,17.6,50.4,0.875,0.096,0.8,0.6,0,1.5,0.259,63.3,87.2,9.8,19.7,85.1,18.6,1877,25884,53265,10.1,604,8114,-3.2,2573,2683,0,0,0,0,0,24,0,0,234178,8785,24961,27,646.51,44
397,1343,1784,9.4,30.3,15,49.3,0.937,0.017,2.7,0.7,0.2,1,0.611,36.5,80.1,22.4,49.1,65.4,11.1,425,18676,46139,13,145,1530,4.3,357,591,0,0,0,0,0,0,0,69906,41726,6642,7036,0,826.8,8.7
1726,8159,10213,4.1,17.4,24.6,50.5,0.96,0.009,1.1,0.5,0,1.4,0.179,79.1,89.8,3.7,10.8,86.6,21.9,3116,25364,49215,15.3,365,2942,4.6,2132,2093,0,0,0,0,0,0,0,1386,76525,3766,23207,1,790.96,25.9
10555,16314,28250,6.1,25.5,13.7,49.1,0.871,0.08,1.7,1,0.1,2,0.35,55,87.2,11.2,26.6,80.4,16.3,6672,23342,51750,16.5,1135,12107,2.3,5561,5912,0,0,0,0,13.2,23.6,238609,51614,684655,9485,115125,167,888.15,83.5
191,1267,1492,5.8,21.3,25.1,51.9,0.942,0.031,0.7,0.2,0.1,1.8,0.124,82.9,84.1,2.4,6.3,83.7,24.1,265,28021,33445,15.4,112,909,-5.9,250,0,0,0,0,0,0,0,0,33840,27120,7026,3162,0,867.48,4.3
3443,4743,8458,5.9,21.3,11.4,40,0.886,0.086,0.8,0.7,0.1,1.2,0.578,32.7,77.3,4.8,36.5,70.8,8.2,2453,16848,43690,22.2,474,5505,3.4,1524,1972,2.1,0,0,0,0,0,0,0,247136,7619,25513,11,880.24,36.2
37608,51780,93999,8.7,27.7,9.9,50,0.677,0.227,1.1,3.3,0.8,4.4,0.235,48.2,76.9,7.7,17.4,89.5,21.7,43424,22857,50060,15.3,4876,85507,2.8,15232,16333,9.1,1,0,0,8.7,0,1924972,4202739,3349957,12035,401438,1989,1051.02,295.2
319191,240161,586038,7.2,26.2,11.3,50.8,0.852,0.083,1.2,2.9,0.2,2.2,0.593,29.2,80.9,13.1,42,82.6,26.3,151376,24253,50112,17.6,33910,676165,2.6,120595,132839,3.8,0,3.5,0,37.3,28.4,12305089,12232098,22815281,14359,3829048,6959,1239.82,1383.1
1244,4212,5669,4,19.2,22.4,49.6,0.956,0.011,1.4,0.5,0.1,1.3,0.188,78.2,89.7,8.5,15.8,87,26.8,1271,26781,49487,9.3,260,1793,3.9,1239,1604,0,0,0,0,0,0,0,0,50592,5627,9427,35,709.25,14.8
31,330,365,5.4,21.6,20.6,46.5,0.957,0.006,0.9,0.2,0,2.6,0.169,80.8,86.7,1.1,5.7,92.1,32.1,50,50042,71607,0.9,6,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,897.44,0.7
1277,6325,7797,5.4,21.8,23.9,50.5,0.95,0.02,0.9,0.6,0,1.6,0.171,79,85.4,6.2,13.5,82,15.4,1892,23992,44742,14.7,298,2525,-1,1401,1746,0,0,0,0,0,0,0,28383,106512,5989,5331,3,982.98,18.5
8831,24913,34470,6.5,23.8,15.5,49.5,0.71,0.247,1,1.1,0.1,2.2,0.073,64.8,85.3,3.3,6.3,86.8,19,8160,22911,42346,19.7,2192,31596,1.8,4969,6735,10.9,0,0,0,0,27.1,1729195,0,1535383,16768,166546,95,885.01,104.6
43075,72653,120296,7.1,26.8,10.9,49.3,0.775,0.135,0.8,6.3,0.1,1.8,0.292,49.9,87.1,12.5,25.8,85.3,27.5,20900,29081,67603,11.2,5122,80192,5.6,22189,23071,9.2,0,5.7,0,14.4,28.2,31048091,841938,2958757,10094,313474,3476,1357.7,230.7
23041,38662,66036,6.2,20.5,8.3,49.3,0.804,0.114,0.7,5.6,0.1,1.8,0.248,57.2,68,13,23.1,85,38.8,8937,21720,38310,29.8,3991,57295,4,11844,13887,5.8,0.9,0,0,9.7,0,979406,779612,2119149,12425,340272,1786,585.45,332.8
1869,2073,4226,6.3,19.6,19.4,50.1,0.936,0.014,1.7,1.2,0.1,1.9,0.431,53,77.1,5.5,39,84.8,36.1,696,27796,40477,12.4,270,2436,-9.8,939,1354,0,0,0,0,0,25.2,0,20346,86813,9461,25405,11,6183.73,1.5
91,625,734,5.5,21.8,23.9,50.5,0.945,0.029,0.6,0.1,0,1.9,0.277,67.8,93.3,10.5,19.6,75.8,17.8,93,20697,36250,18.6,39,129,-4.4,137,198,0,0,0,0,0,0,0,5352,6660,4458,338,0,900,1.8
1937,613,2596,9.2,28.1,18.2,50.4,0.964,0.011,0.7,1.4,0,0.5,0.896,8.3,82.1,6.2,65.9,63.2,10.8,415,14345,21865,38.3,131,1571,-1.5,534,525,0,0,0,0,0,0,0,0,81552,10914,14217,0,943.36,7.7
1621,12010,13949,5.6,22.9,19.3,50.4,0.931,0.038,0.8,0.6,0.1,1.7,0.209,73.2,89.9,4.1,8.4,85.1,16,3439,21236,39776,18.4,925,12964,0.1,2464,3313,0,0,0,0,0,22.3,1249439,170974,512498,13406,49890,31,944.43,40.3
1491,5316,6945,5.9,22.7,19.2,50.3,0.84,0.131,1.1,0.3,0,1.5,0.201,65.4,88.9,6.4,14.8,77.7,11.6,1310,21529,45651,15,328,3199,12.1,1317,1320,0,0,0,0,0,29.6,0,0,183826,11101,12843,8,659.03,26.1
3785,14595,19046,5.3,21.6,21.1,51.1,0.944,0.024,1.1,0.6,0.1,1.4,0.219,73.8,85.6,6.5,14.4,84.2,21.9,4296,24998,48115,16.3,1107,10414,4.8,4662,5725,0,0,0,0,0,22.6,0,81879,639540,14609,74443,261,994.26,43
4663,6516,11709,5.7,24.2,13.3,49.6,0.889,0.07,1.5,1,0.1,1.5,0.498,42,81.5,5.4,29.3,79,15.7,2646,19673,44152,18.7,549,6080,5.8,2489,3111,0,0,0,0,18.7,21.9,89770,26440,298264,8143,28157,98,545.26,69.8
2118,4638,6957,6.6,25.2,16,49,0.901,0.031,0.8,4.8,0.1,1.1,0.479,43.8,83.6,9.1,27.8,77.5,15.7,1706,23381,47027,17.6,430,8029,3.2,1420,1710,0,0,0,0,0,26,0,0,322244,15877,21053,81,506.84,42.2
568,4858,5556,5.4,22.2,20.1,50.7,0.953,0.015,0.8,0.6,0.1,1.7,0.094,86.7,90.3,2.2,5.5,86.1,14.7,1359,22855,44902,15.2,207,1414,4.7,1166,1606,0,0,0,0,0,0,0,20475,118945,8937,7639,5,899.37,15.1
59319,29432,91804,8.7,31.6,12.4,51.7,0.972,0.009,0.6,0.8,0.1,0.5,0.887,9.9,89.2,24.6,73.1,63.7,15.4,16018,14710,33179,34.8,6306,99190,-3.4,29992,30137,1.1,0,1.7,0,61.9,28.5,0,1516606,3911719,10221,503079,1417,890.92,456
1260,3201,4542,6.7,26.1,17.3,51.6,0.787,0.169,1.1,0.9,0.2,2.3,0.234,57.3,87.6,12.5,21.2,76.2,15.2,997,19176,37079,21.8,215,2201,-12.9,784,1093,0,0,0,0,9.3,0,0,33518,96866,7738,7480,10,195.83,63.3
249,2617,2945,5.6,25.2,17.1,50.3,0.955,0.009,1.4,0.5,0.1,1.7,0.1,86,87.2,2.6,8,87.6,21.5,472,26827,65026,7.2,116,679,0.1,406,357,0,0,0,0,0,24.6,0,0,49747,7952,1831,3,920.22,6.7
2250,9182,11606,5.9,22.5,21.2,51.6,0.802,0.171,0.7,0.4,0,1.6,0.043,76.5,87.8,1.7,3.4,84.3,13,2980,20104,35598,20.9,502,5225,-4.8,1741,2168,0,0,0,0,0,26.8,644710,155015,216849,7388,17538,11,936.96,32.5
526,1413,1996,9,30.4,14,49,0.942,0.026,1.6,0.5,0,1,0.627,34.1,87.9,19.6,47.8,68.2,12.8,408,19708,36402,24.1,177,1088,3.8,431,534,0,0,0,0,8.1,0,0,154599,40007,5579,2366,0,894.43,9
2939,13278,16661,6.7,27.7,10.8,49.7,0.873,0.09,1.1,1.3,0.1,1.3,0.213,67.8,86.9,8.5,17.8,85,18,2277,30140,72489,9.7,544,10370,7.1,2499,2899,0,0,0,0,0,24.4,0,137217,274916,9540,31404,377,597.14,58.8
3466,12896,16701,6.9,25.6,16.1,48.9,0.809,0.15,1.6,0.6,0,1.9,0.22,61.4,86.7,10.1,17.5,76.7,15.1,3552,18801,38378,24.5,777,11106,-0.7,3077,3609,0,0,0,0,0,21.7,552521,0,363156,7547,36459,6,1052.91,48.3
253,1802,2084,5.5,20.9,15.3,41,0.87,0.101,0.7,0.8,0,1.4,0.295,58.5,79.9,4.2,15.3,88.4,18.6,509,20248,47532,15.9,160,1512,1.7,339,442,0,0,0,0,0,0,0,31365,75474,10014,11657,0,696.41,10.1
536,4376,5011,4.9,21.6,20.3,49.8,0.955,0.009,1.5,0.3,0,1.9,0.054,90.9,89.8,1.6,3.9,88.5,18.2,849,25867,53776,10.3,124,862,-5.2,773,535,0,0,0,0,0,0,0,5438,77638,6984,2572,5,1088.72,9.9
190,679,901,7.8,28.3,14.9,50.5,0.908,0.051,2.5,0.3,0.2,1,0.57,37.3,86.7,15,43.9,66.1,12.4,141,17371,38650,15.1,52,297,-0.3,176,0,0,0,0,0,0,0,0,11964,26876,8706,299,1,775.15,4
140,1265,1423,5.1,19.7,26.9,51.3,0.953,0.01,2.1,0.3,0,1.3,0.211,75.8,82.9,3.7,12.2,85.5,17.4,301,26407,40795,11,66,241,-23.2,293,0,0,0,0,0,0,0,0,0,24506,7233,0,0,911.47,3.6
387,3177,3635,5.7,21.9,23.4,49.8,0.936,0.028,1.3,0.5,0,1.7,0.177,77.5,94.1,0.7,4,82.3,15,799,18967,31373,27.6,218,1444,-7.7,755,1174,0,0,0,0,0,26.3,0,16164,47942,5646,5096,0,1261.95,7
139837,200395,356545,6.5,27.2,9.7,50.9,0.742,0.096,0.7,12.9,0.1,2.5,0.151,60.4,85.5,17.6,24.8,93.4,49.3,42843,37839,82762,7.8,19906,336461,7.1,75827,78539,4.6,0.9,10,0,7.2,28,7433796,9374853,12350753,16850,1380442,10635,841.23,930
145,983,1154,7.5,28.3,17.5,51.1,0.89,0.059,2.5,0.5,0,2,0.324,59.8,85.9,12,23.8,79,18.9,204,22847,41576,20.4,60,487,-0.8,200,0,0,0,0,0,0,0,0,0,17184,5788,1390,0,918.44,3.3
1977,6323,8480,5.7,22.9,20.7,49.9,0.835,0.135,1,0.8,0.1,1.2,0.283,57.7,93.3,8.4,21.6,82.2,16.9,1689,24348,45146,16.6,551,6014,-5.6,1824,1831,0,0,0,0,0,29,307342,136810,226783,11050,21717,10,960.27,21.7
14166,44996,61567,5.7,23.1,17.4,50.7,0.941,0.023,0.8,1,0.1,1.7,0.266,69,84.7,6.2,17.1,89.4,33.3,12595,32980,65839,10.2,3093,40920,5.8,11588,12349,0,0,0,0,10.3,25.8,1093683,960633,1539740,14632,184420,2075,559.48,193.9
788,4300,5208,6.1,23.1,22.9,50.9,0.964,0.01,1.2,0.3,0,1.1,0.273,70.6,90.2,6.9,21.4,76,18.9,1176,19268,36020,26.4,263,2417,1.6,974,0,0,0,0,0,0,0,0,83103,117792,8744,0,3,937.75,14.9
148,885,1067,3.4,12.9,15.7,30.1,0.949,0.026,0.6,0.4,0.1,1.4,0.563,40.7,74,30.3,35.2,71.2,10.8,267,19976,51411,16.5,46,734,4.9,218,137,0,0,0,0,0,0,0,0,17668,4930,4346,0,983.8,4.2
2345,13174,15894,6.5,24.2,17.4,50.4,0.926,0.032,1.4,1.1,0.1,1.7,0.17,76.8,82.7,7.9,14.7,83.8,19.5,2935,25186,50067,14.8,890,13373,3.3,3333,4564,0,0,0,0,4.9,0,579742,99848,499700,13006,52556,25,874.76,43.9
5057,12212,18127,7.3,24.8,9,50.4,0.744,0.174,1.2,2.2,0.8,4,0.179,59.4,79.1,5.5,14.6,87.5,15.1,9150,19357,49819,13.4,708,9983,4.1,2640,3067,4.8,0,3.5,0,6.2,25.7,0,34335,442577,6096,45375,146,1052.07,71.7
84,486,583,4,21.8,24.5,52.3,0.876,0.104,0.5,0.1,0.1,1.3,0.243,64.5,84.2,4.3,13.8,76.2,16.1,103,21089,34639,15.4,27,154,-1.3,132,99,0,0,0,0,0,0,0,0,12673,8219,0,0,900.56,1.7
299,1047,1381,8.4,30,11.3,50.2,0.933,0.03,1.6,0.7,0.1,1.3,0.619,34.1,82.6,16.5,48.4,68.9,13.6,228,22291,50417,13.8,92,1186,11.6,288,407,0,0,0,0,0,39.6,0,23211,47808,12379,1023,1,785.07,5.6
372,980,1395,7.5,25.6,15.1,50.3,0.943,0.019,1.9,0.7,0.1,1.1,0.64,33.8,89.5,10.3,44.3,64.3,11.1,209,23872,50475,16.7,126,1337,17.8,320,0,0,0,0,0,0,0,0,0,58893,15572,8295,0,2807.33,1.3
468,1180,1712,7.1,26.8,18.9,50.7,0.928,0.044,1.2,0.1,0.1,1.5,0.54,41.1,76.9,5.2,32.9,69.5,13.8,297,18959,38187,26.5,98,640,-2,362,455,0,0,0,0,0,31,0,119411,23791,3807,0,5,900.2,6.7
454,280,762,7.5,25.1,16.8,51.2,0.91,0.013,3.1,1.7,0,2.8,0.735,21.3,92.4,13,64,70.2,16.5,143,16227,37105,25.2,52,570,3.1,187,241,0,0,0,0,0,0,0,0,106249,42653,10313,1,3812.8,0.6
222,1258,1535,9.3,32,8.7,48.5,0.931,0.02,1.9,0.9,0.1,1.9,0.429,52.6,80.3,17.3,33.6,72.3,10.4,297,19752,40895,18.1,208,1653,-0.2,498,675,0,0,0,0,0,0,0,311073,85370,13911,12548,20,1503.26,4.5
458845,261865,750649,7.7,26.9,9.7,50.7,0.68,0.231,1.1,5.9,0.1,1.7,0.393,31.1,82.5,23.1,40.6,77.4,28.6,106414,26816,49481,19.1,62501,1322022,2.4,210881,228604,13.6,0.8,6.9,0,15.3,28.1,39047030,58165146,33177208,13929,5705137,14360,871.28,2718
835,2636,3562,7.1,25,14.7,44.8,0.903,0.066,1.1,0.6,0.1,1.3,0.555,37.3,84.5,8.3,36.1,68.5,9.4,489,17677,39714,21.9,277,2818,4.3,678,887,0,0,0,0,0,0,0,91324,148370,10747,12466,7,900.31,15.4
1185,2911,4201,9.1,31.9,11.9,50.4,0.947,0.02,1.7,0.6,0.1,1,0.706,27,87.2,16.7,51.6,69.5,15.6,690,17532,41444,18.9,399,5131,-6.8,1166,1740,0,0,0,0,0,22.1,470796,0,224228,12227,17267,10,1496.87,12.9
400,1836,2279,5.3,22,22,50.5,0.865,0.08,1.9,0.6,0,2.9,0.072,80.5,85.4,1,1.9,85.4,16.2,548,20150,40375,17.9,60,528,5.2,355,384,0,0,0,0,0,0,0,0,26426,4920,0,2,256.83,20.4
110000,169175,293287,6.6,26.1,8.7,50.8,0.793,0.096,0.9,7.7,0.1,2.5,0.19,61.7,80.7,14.2,22,91.8,40.5,39891,33855,74155,8.7,12517,182916,1.7,59107,58767,5.3,0.6,6.2,0,8.6,30.1,4008259,12358953,7668326,12465,797850,3565,878.43,754.3
1161,5510,6822,6.4,22.1,19.4,47.9,0.877,0.095,0.9,0.6,0,1.3,0.339,56,85.3,2.6,18,76.8,12.4,1742,23720,46454,13.5,441,5159,1.2,1520,1509,0,0,0,0,0,26.5,110375,30453,159887,8108,14886,5,908.98,22.1
128,755,909,6.2,18.9,20.9,42.4,0.887,0.06,2.1,1.1,0.1,2,0.295,62.8,75.7,3.5,14.4,77.4,13.5,220,20578,38401,18.8,42,250,1.2,170,0,0,0,0,0,0,0,0,0,11311,4577,914,0,901.72,2.7
2173,974,3225,8.3,30.4,14.3,50.9,0.962,0.017,0.8,0.6,0,0.7,0.859,12.2,90.5,6.6,70.8,61.6,9.2,433,17516,36681,26.5,234,5806,26.1,737,1017,0,0,0,0,0,0,0,0,74775,7658,8259,5,1328.88,7.5
190,1225,1460,5.6,19.7,23.3,51.5,0.924,0.051,0.7,0.4,0.1,1.4,0.109,81.8,83.7,2.2,8.6,85.9,16.7,292,21904,42411,16.7,85,492,2.9,236,0,0,0,0,0,0,0,0,0,29218,7637,3717,1,926.89,4
2783,1316,4159,7.2,25.7,17.2,48.4,0.969,0.014,0.8,0.3,0.1,0.5,0.885,9.9,81.3,3.4,65.7,66,6.8,650,20181,34131,19.7,163,2533,14.2,753,1015,0,0,0,0,60.6,21.8,0,17461,49609,4084,3745,0,1793.48,6.6
776,6008,6935,5.5,21.4,21.1,50.8,0.946,0.025,1.1,0.6,0.1,1.2,0.16,79.6,87.8,4,10.7,82,16,1657,21125,34914,19,472,5395,9.5,1396,1747,0,0,0,0,0,23.4,135464,180763,259667,14170,17694,0,926.49,20.1
10225,24976,36373,9,29.8,9.6,49.6,0.911,0.049,1.4,1.1,0.2,1.4,0.575,36,81.6,13.7,43.4,72.9,13.5,7071,24247,51466,15.9,3582,62316,8.4,10328,11745,2,1.6,1.6,0,30.5,26.3,2049699,2004269,2090614,16222,228555,556,897.69,152.8
302,741,1065,5.6,20.2,26,49.7,0.955,0.008,2.2,0.7,0,0.7,0.544,43.9,86.2,12.7,49.8,68.9,24.2,156,22015,43839,18.4,37,182,13,187,435,0,0,0,0,0,0,0,0,11690,6063,0,0,2117.86,0.9
16197,44807,63064,6.4,27,11.9,50.6,0.87,0.097,0.8,0.7,0.1,1.7,0.251,63.4,85,7.8,18.9,83.6,20.7,9986,25662,61952,11.9,2614,36269,5.2,12541,14160,0,0,0,0,10.3,26.6,4080603,279168,1323106,9265,126593,1096,935.49,159.9
145509,54567,210458,8.1,28.3,11.3,51,0.921,0.04,1,1.3,0.2,1.4,0.812,13.3,84.6,26,73,74,20.7,49258,18379,40157,23.3,13814,221264,0.6,53783,63143,2.2,1.1,2,0,61.4,27.1,14423498,5002538,8460929,11625,1031298,3043,1012.69,790.6
2159,11205,13810,6,20.8,13.7,50.9,0.946,0.017,1.4,0.8,0.1,1.4,0.201,76,80.5,8.5,18,82,24.3,2299,21670,39586,22.3,915,11608,-1,2823,3925,0,0,0,0,0,0,849331,0,445038,12543,55362,85,1083.07,35
1682,3438,5232,6.3,21.2,17.3,52.3,0.718,0.248,1,0.5,0.2,1.8,0.225,51.6,91,5.7,17,74.4,10.7,1359,16486,32908,20.9,223,1771,7.9,907,1121,0,0,0,0,0,0,0,53128,71633,4249,0,3,765.48,23.3
2123,9536,11972,5.3,21,18.8,47,0.89,0.07,1.2,0.5,0.1,2.2,0.105,79.4,82,4.5,8,82.4,15,3299,20337,44355,17.2,454,4708,-0.8,2251,2254,0,0,0,0,0,0,135858,0,297301,9044,18458,27,890.84,38.1
2127,8648,11029,5,20.9,23.8,50.8,0.904,0.069,1.2,0.4,0.1,1.1,0.199,72.2,92.1,7.9,18.1,80.2,16.8,2071,27032,48015,11.6,734,6827,-0.1,2365,3232,0,0,0,0,0,19.6,277817,158741,262010,11611,31977,6,950.01,25.8
403,1265,1722,4.4,20.7,23.1,50.4,0.928,0.038,1,0.4,0,1.8,0.279,67.1,90.6,2.1,17.8,80.8,15.2,293,22709,42125,17.1,70,555,8,222,379,0,0,0,0,0,0,0,0,12001,3040,0,0,898.94,4.4
435,1473,1958,7.7,27.2,18.7,50.3,0.932,0.042,1.3,0.4,0,1,0.562,39.5,89.1,5.6,36.8,74.6,17.1,312,21655,42279,20.3,157,1017,4.1,355,619,0,0,0,0,0,13.9,0,65577,40010,6026,1805,6,992.14,6.5
113,383,511,4.8,21.4,24.9,51.4,0.922,0.053,0.4,0.8,0,1.3,0.187,74.2,92.8,1.5,4.8,78,21.8,93,20202,33750,15.4,27,156,4,114,154,0,0,0,0,0,0,0,0,7042,5037,0,0,704.4,1.9
134475,117212,260367,6.7,27.9,9.4,50.9,0.572,0.211,0.6,19,0.1,2,0.24,35.1,89.2,25.9,37.9,88.5,41.4,26189,34084,85297,8.4,10791,138739,7.6,57132,50412,16.5,0,16.5,0,15.9,32,4986616,6615255,5306163,10440,583427,9268,861.48,679.5
665,3583,4356,5.9,24.2,20.3,51,0.919,0.045,1.1,0.8,0,1.7,0.137,79.3,89.1,6.9,13,83.5,20.3,995,28189,45523,14.4,168,5741,2,774,977,0,0,0,0,0,0,0,4826,87874,7968,6490,1,284.39,37.3
1461,5995,7608,5.9,23.1,18.2,48.2,0.797,0.165,1.4,0.8,0,1.6,0.148,67.3,85.1,7.2,12.1,78.8,11.7,1756,22876,44502,15.6,349,3926,1.9,1202,1590,0,0,0,0,0,0,0,41614,254298,13512,22549,7,877.74,22.6
1401,1232,2683,7,24.4,11.6,41.3,0.92,0.039,0.9,2.3,0,0.9,0.778,16.2,84.2,9.7,60.5,63.9,6.5,935,15863,35849,24,314,5060,2.9,984,1214,0,0,0,0,53.8,31.7,0,31535,107560,6679,7439,11,1133.5,15.2
597,3907,4609,9.9,35.1,9.3,49.4,0.949,0.022,1.1,0.5,0,1.3,0.395,57.4,85.2,19.2,49,59.3,11.9,472,21572,52910,16.8,391,3803,7.6,1600,1564,0,0,0,0,0,18.3,0,169294,82554,5575,9535,15,1502.38,11.7
45503,73566,123994,6.4,24.7,12.8,50.6,0.801,0.136,0.8,3.4,0.1,1.9,0.237,58.1,82.5,9.7,19.3,87.1,28.5,21663,30926,61877,13.3,5378,81745,3,21630,22869,7.6,0,5.9,0,10.3,30,23480817,1761558,2750294,9700,590991,3006,378.36,769.9
224,1223,1475,4.6,18.4,11.4,35.4,0.902,0.074,0.8,0.7,0.1,0.9,0.5,42.3,73.5,39.5,51.5,62.3,9.5,268,16175,47540,15.5,124,1372,6.1,342,0,0,0,0,0,0,0,0,9988,34963,7370,6171,0,893.41,7.2
2286,10445,13123,5,19.4,28.5,51.5,0.967,0.006,1.2,0.4,0.1,0.9,0.216,76.5,86.4,7.8,21.5,86.5,29.2,2666,30117,53668,12,915,8418,4.5,3320,4379,0,0,0,0,0,28.7,88259,100425,311100,13247,52219,39,1058.21,23.5
34,553,602,6,25.9,14.4,45.8,0.964,0.017,0.9,0.1,0.2,0.8,0.341,63.1,93,14,27,77.9,18.8,39,31135,69107,4.2,23,236,28.3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,900.22,1.4
973,2618,3713,4.7,21.7,20.3,50.1,0.923,0.052,1,0.4,0,1.1,0.357,58.5,87.9,2.1,20.1,85.7,14.2,704,30031,50923,14.7,115,831,-14.9,558,548,0,0,0,0,0,29.2,0,0,37331,5332,3895,0,852.01,8.5
1567,4580,6304,7.1,26.5,16.1,49.5,0.89,0.076,1.7,0.5,0.1,1.1,0.494,42.9,87.9,13.2,38.8,69.3,14.5,1083,20288,39248,21.9,410,4849,0.4,1222,1554,0,0,0,0,0,27.1,444676,90249,179237,9252,17385,35,1066.69,18.6
699,6495,7360,7.3,25.7,15.3,47.5,0.906,0.052,1.4,0.7,0,2.1,0.271,65.4,82.4,7.3,19.1,80.2,13.5,1467,21738,43504,14.6,625,7124,-0.6,1308,1689,0,0,0,0,0,0,683688,0,0,0,0,3,925.97,24.3
10276,35274,47068,6.1,23.8,17,51.2,0.883,0.062,1.8,1.2,0.1,2.5,0.126,76.8,81.4,5.7,9.5,86.3,19.6,9787,24003,46429,15.7,2513,39572,2.5,8927,12376,1.7,1.6,1.4,0,0,28.1,2542832,651716,1594749,13493,167728,271,932.8,129.6
